1.44721,-0.159136
1.44615,-0.159358
1.44509,-0.159577
1.44402,-0.159795
1.44296,-0.160011
1.44189,-0.160225
1.44082,-0.160438
1.43975,-0.160649
1.43868,-0.160858
1.43761,-0.161066
1.43653,-0.161272
1.43546,-0.161476
1.43438,-0.161679
1.4333,-0.16188
1.43222,-0.162079
1.43114,-0.162277
1.43006,-0.162473
1.42897,-0.162667
1.42789,-0.16286
1.4268,-0.163051
1.42571,-0.16324
1.42462,-0.163428
1.42353,-0.163614
1.42244,-0.163799
1.42135,-0.163982
1.42026,-0.164164
1.41916,-0.164344
1.41807,-0.164522
1.41697,-0.164699
1.41587,-0.164874
1.41477,-0.165048
1.41367,-0.16522
1.41257,-0.165391
1.41146,-0.16556
1.41036,-0.165728
1.40925,-0.165894
1.40815,-0.166058
1.40704,-0.166221
1.40593,-0.166383
1.40482,-0.166543
1.40371,-0.166702
1.4026,-0.166859
1.40149,-0.167014
1.40037,-0.167168
1.39926,-0.167321
1.39814,-0.167473
1.39702,-0.167622
1.39591,-0.167771
1.39479,-0.167918
1.39367,-0.168063
1.39255,-0.168207
1.39142,-0.16835
1.3903,-0.168491
1.38918,-0.168631
1.38805,-0.16877
1.38693,-0.168907
1.3858,-0.169042
1.38467,-0.169177
1.38354,-0.16931
1.38242,-0.169441
1.38129,-0.169571
1.38015,-0.1697
1.37902,-0.169828
1.37789,-0.169954
1.37676,-0.170079
1.37562,-0.170202
1.37449,-0.170324
1.37335,-0.170445
1.37221,-0.170565
1.37108,-0.170683
1.36994,-0.1708
1.3688,-0.170915
1.36766,-0.17103
1.36652,-0.171143
1.36538,-0.171254
1.36424,-0.171365
1.36309,-0.171474
1.36195,-0.171582
1.36081,-0.171688
1.35966,-0.171794
1.35852,-0.171898
1.35737,-0.172001
1.35622,-0.172102
1.35507,-0.172203
1.35393,-0.172302
1.35278,-0.1724
1.35163,-0.172497
1.35048,-0.172592
1.34933,-0.172686
1.34817,-0.172779
1.34702,-0.172871
1.34587,-0.172962
1.34472,-0.173051
1.34356,-0.17314
1.34241,-0.173227
1.34125,-0.173313
1.3401,-0.173398
1.33894,-0.173481
1.33778,-0.173564
